AH,Vis_Min,Part_Min,Temp,Vis,Dist
6.329344756,14578.2713702077,21.7075375926612,5.236189158,15623.90825,4821.84401
4.888585774,10091.7632352762,0.0,3.16882037,10863.99389,2014.328736
11.283653,64494.1330128324,0.0,18.4365002,64772.64823,2959.064524
18.70309192,67383.95561241,0.0,22.85065572,70864.92996,2113.282241
15.18275639,40512.5893607,0.0,21.434877,43614.79919,2956.558603
11.75569299,70883.8880169757,0.0,24.68872687,74914.49098,2963.850523
6.205159226,69247.6599165825,0.0,9.685891607,75000.06582,4827.35862
18.10976748,60988.2337117454,0.0,24.20394051,61342.19105,2964.751744
21.78736545,9295.76956294966,0.0,30.44420413,9632.795421,3963.40487
9.956154737,45038.9918925868,0.0,12.52749592,47569.2052,2012.831441
2.21234969,69830.261523805,0.0,11.28861386,75001.51372,2018.130249
16.98324536,49158.0596925377,0.0,23.69804313,52616.16729,2114.944855
4.359611677,7618.51726478385,0.0,2.548549546,7951.192801,2012.082544
8.488490303,7479.2579559943,95.0499245962864,8.951177049,8202.90233,2013.725475
7.534486339,10286.6448081295,0.0,18.79775942,10841.55147,2587.658929
5.028062559,52550.3201260707,0.0,4.216644533,55041.33687,4823.40335
5.305964052,28190.5073530599,14.3876406924665,4.321089954,28339.03546,4825.654149
